queue,n,exposure,add,cancel,exec,move,lambda_move,lambda_add,lambda_add_lo,lambda_add_hi,lambda_cancel,lambda_cancel_lo,lambda_cancel_hi,lambda_exec,lambda_exec_lo,lambda_exec_hi,lambda_total
3,7,268.49352583401924,1409.0,2053.0,93.0,0.0,0.0,5.247798790020113,4.977331208636932,5.529143034255401,7.646366867218801,7.319151759898239,7.984442073257302,0.346377067048879,0.2795709970662486,0.4243353081659188,13.240542724287794
3,8,133.64920462293958,745.0,1189.0,46.0,0.0,0.0,5.574294303522762,5.181151330017037,5.989360482995981,8.896424062937669,8.397871453481663,9.416844424448076,0.34418461471415707,0.2519863960581432,0.4590940431235052,14.814902981174587
3,9,84.5482627401725,458.0,795.0,34.0,0.0,0.0,5.417024373492946,4.932212222716688,5.936607007168274,9.40291348673994,8.760564641960583,10.0799038934203,0.40213718056497855,0.27849168772316546,0.5619464026270086,15.222075040797865
3,10,58.57135811095213,310.0,506.0,17.0,0.0,0.0,5.2926892938484515,4.719849009027354,5.91588690229856,8.63903478286231,7.902605901230668,9.425617671953649,0.2902442515981409,0.16907797239134745,0.4647091632115844,14.221968328308902
3,11,26.543742468107666,182.0,320.0,14.0,0.0,0.0,6.856606607703235,5.89661201954727,7.9283463450269815,12.055572057500193,10.770736098971836,13.451493908804045,0.5274312775156335,0.2883515874032006,0.8849400626177105,19.439609942719063
3,12,24.474168386906967,117.0,174.0,15.0,0.0,0.0,4.780550585023837,3.95364558294634,5.729364405193488,7.109536767471347,6.092386027171547,8.247947878760353,0.6128911006440817,0.343030496483575,1.0108706649546964,12.502978453139265
3,13,18.227276442048606,105.0,150.0,7.0,0.0,0.0,5.760597329712678,4.711597895238041,6.9735542922697755,8.229424756732397,6.9651745122145075,9.656800161927622,0.3840398219808452,0.1544039264707368,0.7912688111993861,14.37406190842592
3,14,15.885812870961672,79.0,118.0,30.0,0.0,0.0,4.972990720821554,3.9371635853726765,6.197830225272913,7.428011456417004,6.14836141742706,8.895454445530559,1.8884774889195772,1.2741478315170158,2.6959190406361038,14.289479666158135
3,15,12.804789328030893,66.0,96.0,9.0,0.0,0.0,5.154321426867974,3.986351818135757,6.5575606354329095,7.497194802717053,6.072751860490965,9.155358045813033,0.7028620127547237,0.3213932687177753,1.334251037931481,13.354378242339752
3,16,6.377646941997227,46.0,93.0,13.0,0.0,0.0,7.212691517475976,5.280596702084817,9.620719721335222,14.582180676636213,11.76970180474471,17.86415649243416,2.0383693418953848,1.0853458264398876,3.485673653674719,23.833241536007574
3,17,7.052808839020145,57.0,74.0,5.0,0.0,0.0,8.081886422987054,6.121141852601605,10.471021275152397,10.492273601772668,8.238691501443515,13.172088684428795,0.7089374055251803,0.23019004586319872,1.654423414224249,19.283097430284904
3,18,5.375642952960334,42.0,51.0,8.0,0.0,0.0,7.813018901649868,5.63093680092876,10.56093183183358,9.487237237717697,7.063871274668521,12.473964875155387,1.4881940765047368,0.6424965733348226,2.9323356030393763,18.788450215872302
3,19,4.496935910989123,29.0,38.0,1.0,0.0,0.0,6.448835512450367,4.3188863532805,9.261603514697574,8.450198257693584,5.979863217414929,11.5985573180622,0.2223736383603575,0.0056300130767754485,1.2389866124895224,15.121407408504309
3,20,2.8460305350090493,23.0,52.0,0.0,0.0,0.0,8.081431213431049,5.122934156080064,12.126114765920212,18.27106187384411,13.645702926492932,23.960066802535575,0.0,0.0,1.2961489375243849,26.35249308727516
3,21,4.388681579999684,15.0,24.0,3.0,0.0,0.0,3.4178829624729987,1.912963148441477,5.637278171246964,5.468612739956797,3.5038433694448092,8.136862276929142,0.6835765924945997,0.14096992721345844,1.997700883494709,9.570072294924396
3,22,2.839174030996219,11.0,17.0,2.0,0.0,0.0,3.87436623465462,1.9340696650814608,6.93231140410081,5.987656908102595,3.4880308010328083,9.586818743321643,0.7044302244826582,0.08530976822825397,2.5446441777959405,10.566453367239873
3,23,1.6042690440299339,10.0,15.0,7.0,0.0,0.0,6.233368422343884,2.989142447133672,11.463386462797468,9.350052633515826,5.233153481347523,15.421489907539618,4.363357895640719,1.7542961774355306,8.990184916535275,19.94677895150043
3,24,1.6977453279760084,12.0,13.0,5.0,0.0,0.0,7.06819792242101,3.652241008440484,12.346719324014632,7.657214415956095,4.077144184667501,13.094069853610588,2.9450824676754213,0.9562602608094838,6.872840046765577,17.670494806052528
3,27,2.0685061069962103,9.0,8.0,4.0,0.0,0.0,4.350966124566771,1.9895387707385064,8.259489006889584,3.867525444059352,1.6697229778857159,7.620566923577468,1.933762722029676,0.5268852578873829,4.951200598714239,10.152254290655799
3,28,1.7715958600019803,17.0,18.0,2.0,0.0,0.0,9.59586798762388,5.589946721593839,15.363914214541113,10.160330810425284,6.021655966382539,16.05770306298649,1.1289256456028094,0.13671813307561817,4.078067594781963,20.885124443651975
3,34,1.0553839469939703,3.0,9.0,0.0,0.0,0.0,2.842567397907503,0.5862057355124201,8.30718819886732,8.527702193722508,3.89940846561109,16.188235096887237,0.0,0.0,3.495296157025033,11.370269591630011
3,56,1.0459332930113305,10.0,0.0,1.0,0.0,0.0,9.560839172839746,4.584794009497588,17.582723644899367,0.0,0.0,3.526878318877621,0.9560839172839745,0.024205949034663353,5.326958638918229,10.51692309012372
3,118,1.1191529520074255,4.0,3.0,0.0,0.0,0.0,3.5741316616510703,0.9738305847037552,9.151196587591848,2.6805987462383025,0.5528039056555126,7.833847066226702,0.0,0.0,3.2961352132406834,6.254730407889372
